Dataset,N,Method,Seed,Macro-F1,Weighted-F1,Accuracy,Balanced_Acc,G-Mean,AUC,Train_Time_Sec,Inference_Time_Sec,Peak_Memory_MB,Params_M,F1_Class_0,F1_Class_1,F1_Class_2
TweetEval,1000,LoRA-Focal,123,0.6462475633528265,0.6462475633528265,0.6533333333333333,0.6533333333333333,0.6353702348346449,0.8121333333333333,99.88143110275269,0.41277575492858887,1893.70458984375,0.887043,0.7083333333333334,0.5111111111111112,0.7192982456140351
TweetEval,1000,LoRA-Focal,789,0.6887125220458555,0.6887125220458554,0.7,0.7000000000000001,0.6757462254838265,0.8360666666666668,101.57052898406982,0.4258866310119629,2399.49853515625,0.887043,0.7962962962962963,0.5476190476190477,0.7222222222222223
TweetEval,1000,LoRA-Focal,2024,0.6288841240060751,0.6288841240060752,0.6733333333333333,0.6733333333333333,0.5749703828475341,0.7955333333333333,64.5107626914978,0.4092600345611572,2403.79541015625,0.887043,0.7857142857142856,0.36923076923076925,0.7317073170731706
TweetEval,1000,LoRA-Focal,1001,0.6768311002228069,0.676831100222807,0.6733333333333333,0.6733333333333333,0.6724894393572929,0.8230666666666666,99.28522539138794,0.40907883644104004,1851.2587890625,0.887043,0.7333333333333334,0.5981308411214953,0.6990291262135921
TweetEval,1000,LoRA-LDAM,45,0.6105026096557261,0.6105026096557262,0.6066666666666667,0.6066666666666666,0.6010647759691264,0.7807333333333334,100.71855640411377,0.4243755340576172,1960.68115234375,0.887043,0.6419753086419753,0.5853658536585366,0.6041666666666666
TweetEval,1000,LoRA-LDAM,123,0.5835208674304418,0.583520867430442,0.58,0.5800000000000001,0.5675176755800568,0.8098000000000001,99.18612670898438,0.4176905155181885,1893.70458984375,0.887043,0.5384615384615385,0.53125,0.6808510638297872
TweetEval,1000,LoRA-LDAM,789,0.6634920634920634,0.6634920634920634,0.66,0.66,0.6524640203684593,0.8182,102.53937888145447,0.40890073776245117,2399.49853515625,0.887043,0.6888888888888889,0.6349206349206348,0.6666666666666666
TweetEval,1000,LoRA-LDAM,2024,0.6249087264832865,0.6249087264832865,0.62,0.62,0.6113398837379674,0.8333333333333334,105.02573227882385,0.4161243438720703,2403.79541015625,0.887043,0.6075949367088608,0.5528455284552846,0.7142857142857142
TweetEval,1000,LoRA-LDAM,1001,0.601902647161268,0.6019026471612678,0.6,0.6000000000000001,0.5970073201518756,0.8036,98.56767964363098,0.4475891590118408,1851.2587890625,0.887043,0.5909090909090909,0.5689655172413792,0.6458333333333334
TweetEval,1000,LoRA-LogitAdj,45,0.6766410912190963,0.6766410912190963,0.6866666666666666,0.6866666666666665,0.6662041235995305,0.8161333333333333,84.04879832267761,0.4095723628997803,1960.68115234375,0.887043,0.7652173913043478,0.5647058823529412,0.7
TweetEval,1000,LoRA-LogitAdj,123,0.6958105427097792,0.6958105427097793,0.6933333333333334,0.6933333333333334,0.6915668377398325,0.8308,88.28266477584839,0.4316892623901367,1893.70458984375,0.887043,0.7524752475247525,0.6037735849056605,0.7311827956989247
TweetEval,1000,LoRA-LogitAdj,789,0.6941609977324262,0.6941609977324262,0.7,0.7000000000000001,0.6868285455319991,0.8151333333333333,100.6582202911377,0.40988850593566895,2399.49853515625,0.887043,0.8035714285714286,0.6122448979591836,0.6666666666666665
TweetEval,1000,LoRA-LogitAdj,2024,0.6635908635908637,0.6635908635908637,0.6733333333333333,0.6733333333333333,0.6505037515023998,0.8155333333333333,83.5569863319397,0.4043312072753906,2403.79541015625,0.887043,0.7927927927927928,0.5111111111111112,0.686868686868687
TweetEval,1000,LoRA-LogitAdj,1001,0.6918688236302661,0.6918688236302661,0.6933333333333334,0.6933333333333334,0.6873933718930751,0.8273999999999999,68.76531744003296,0.41703248023986816,1851.2587890625,0.887043,0.7766990291262137,0.5918367346938774,0.7070707070707072
TweetEval,1000,Full-FineTuning,45,0.6629345045016112,0.6629345045016113,0.66,0.66,0.6593811155965659,0.8207999999999999,114.35175633430481,0.3458435535430908,3156.85302734375,124.647939,0.7083333333333334,0.5794392523364487,0.7010309278350516
TweetEval,1000,Full-FineTuning,123,0.6733333333333333,0.6733333333333333,0.6733333333333333,0.6733333333333333,0.6678822267180157,0.8095333333333333,113.74933695793152,0.34097743034362793,3091.23779296875,124.647939,0.76,0.56,0.7
TweetEval,1000,Full-FineTuning,789,0.6739074124273365,0.6739074124273365,0.6733333333333333,0.6733333333333333,0.6701462515808471,0.8119333333333333,110.01785612106323,0.3429131507873535,3681.5048828125,124.647939,0.7096774193548386,0.5882352941176471,0.7238095238095238
