Dataset,N,Method,Seed,Macro-F1,Weighted-F1,Accuracy,Balanced_Acc,G-Mean,AUC,Train_Time_Sec,Inference_Time_Sec,Peak_Memory_MB,Params_M,F1_Class_0,F1_Class_1,F1_Class_2,F1_Class_3,F1_Class_4,F1_Class_5
SMP2020,2000,AHSP-OnlyMax,123,0.7201647119150265,0.7201647119150264,0.7266666666666667,0.7266666666666666,0.7090054795157744,0.9361066666666668,239.71938157081604,1.5537338256835938,2015.1474609375,4.539022,0.6391752577319586,0.6545454545454547,0.780952380952381,0.82,0.8440366972477064,0.5822784810126583
SMP2020,2000,AHSP-OnlyMax,789,0.7281271805341453,0.7281271805341453,0.73,0.73,0.7236710076748047,0.9291066666666666,184.46356749534607,1.5724523067474365,2015.1474609375,4.539022,0.6464646464646464,0.6666666666666666,0.7818181818181817,0.8118811881188118,0.7722772277227723,0.6896551724137931
SMP2020,2000,AHSP-OnlyMax,2024,0.7185349375325335,0.7185349375325338,0.72,0.7199999999999999,0.7065537973588498,0.9118399999999999,168.82616353034973,1.58258056640625,2015.1474609375,4.539022,0.7017543859649122,0.625,0.7889908256880733,0.8478260869565217,0.7578947368421052,0.5897435897435898
SMP2020,2000,AHSP-OnlyMax,1001,0.7307428558856272,0.7307428558856273,0.73,0.73,0.7273321378458538,0.9437866666666667,179.6389820575714,1.5724186897277832,2015.1474609375,4.539022,0.673469387755102,0.6213592233009708,0.7835051546391754,0.82,0.7676767676767676,0.7184466019417476
SMP2020,2000,AHSP-OnlyMax,45,0.7601972328081668,0.7601972328081669,0.7633333333333333,0.7633333333333332,0.7556797441314073,0.9398400000000001,223.30872917175293,1.594407558441162,2015.1474609375,4.539022,0.7378640776699028,0.6444444444444445,0.7924528301886793,0.8431372549019608,0.8349514563106797,0.7083333333333334
SMP2020,2000,AHSP-OnlyMean,123,0.6942202354374988,0.6942202354374988,0.7,0.6999999999999998,0.681432960794315,0.9310933333333332,141.02335405349731,1.5650718212127686,2015.1474609375,4.539022,0.6250000000000001,0.5306122448979592,0.735042735042735,0.8041237113402062,0.8440366972477064,0.6265060240963856
SMP2020,2000,AHSP-OnlyMean,789,0.7239728116016776,0.7239728116016776,0.7233333333333334,0.7233333333333333,0.7179368936033743,0.9283199999999999,179.19406867027283,1.5482208728790283,2015.1474609375,4.539022,0.6597938144329897,0.6111111111111112,0.7747747747747747,0.8333333333333333,0.7835051546391754,0.6813186813186813
SMP2020,2000,AHSP-OnlyMean,2024,0.6996089090672896,0.6996089090672896,0.7,0.7000000000000001,0.6913722889731685,0.9269333333333333,167.40367531776428,1.5504915714263916,2015.1474609375,4.539022,0.631578947368421,0.584070796460177,0.7636363636363636,0.8000000000000002,0.7755102040816326,0.6428571428571429
SMP2020,2000,AHSP-OnlyMean,1001,0.7063043320870741,0.7063043320870741,0.7066666666666667,0.7066666666666667,0.7004948881352622,0.93684,179.38200044631958,1.5661613941192627,2015.1474609375,4.539022,0.6285714285714286,0.6138613861386139,0.8155339805825242,0.7924528301886793,0.7415730337078651,0.6458333333333334
SMP2020,2000,AHSP-OnlyMean,45,0.732542619893048,0.732542619893048,0.7333333333333333,0.7333333333333333,0.7247245657944296,0.94044,178.7296051979065,1.543386459350586,2015.1474609375,4.539022,0.6666666666666666,0.6428571428571428,0.7735849056603773,0.8686868686868686,0.8118811881188118,0.631578947368421
SMP2020,2000,AHSP-OnlyAttn,123,0.694864664871672,0.6948646648716722,0.7,0.6999999999999998,0.681432960794315,0.9312933333333334,141.7682056427002,1.5729286670684814,2021.16015625,4.539022,0.6250000000000001,0.5252525252525252,0.728813559322034,0.8041237113402062,0.851851851851852,0.6341463414634146
SMP2020,2000,AHSP-OnlyAttn,789,0.7270336647952725,0.7270336647952723,0.7266666666666667,0.7266666666666667,0.7210517579177127,0.9285199999999999,180.28875494003296,1.5500571727752686,2021.16015625,4.539022,0.6736842105263158,0.6111111111111112,0.7678571428571428,0.8247422680412372,0.7959183673469388,0.6888888888888889
SMP2020,2000,AHSP-OnlyAttn,2024,0.6957872313790933,0.6957872313790932,0.6966666666666667,0.6966666666666667,0.6870371678500741,0.9268933333333332,168.86395978927612,1.573521614074707,2021.16015625,4.539022,0.6250000000000001,0.584070796460177,0.7636363636363636,0.8000000000000002,0.7755102040816326,0.6265060240963856
SMP2020,2000,AHSP-OnlyAttn,1001,0.7063043320870741,0.7063043320870741,0.7066666666666667,0.7066666666666667,0.7004948881352622,0.93696,180.10131072998047,1.562678337097168,2021.16015625,4.539022,0.6285714285714286,0.6138613861386139,0.8155339805825242,0.7924528301886793,0.7415730337078651,0.6458333333333334
SMP2020,2000,AHSP-OnlyAttn,45,0.7360659122496379,0.736065912249638,0.7366666666666667,0.7366666666666665,0.7286960061636968,0.9401333333333334,180.5075089931488,1.5810127258300781,2021.16015625,4.539022,0.6744186046511629,0.6486486486486487,0.7735849056603773,0.8686868686868686,0.8118811881188118,0.6391752577319586
